date,gold_close,gold_price_source,gold_price_benchmark_recommendation,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,gold_return_zscore_52w,gold_close_percentile_156w,gold_close_zscore_156w,gold_anomaly_2025_2026,gold_anomaly_reason,sample_split,gold_regime,mm_long,mm_short,mm_net,mm_net_change,mm_net_percentile_156w,mm_net_zscore_156w,producer_long,producer_short,producer_net,producer_net_percentile_156w,producer_net_zscore_156w,swap_long,swap_short,swap_net,swap_net_percentile_156w,swap_net_zscore_156w,total_open_interest,oi_change,oi_percentile_156w,oi_zscore_156w
2018-01-02,1313.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.023051145665220485,0.04204013806039586,0.04129674745890832,0.03140457056875734,1.233403261222208,0.9102564102564102,1.2572010761160817,False,,train_2009_2018,bull,168423,20249,148174,40416.0,0.6666666666666666,0.4973908967357538,22495,180714,-158219,0.1346153846153846,-1.1081772012897344,108799,128180,-19381,0.7307692307692307,0.603491021211993,500731,44261.0,0.7371794871794872,0.5230356927667632
2018-01-09,1311.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0015224176557332436,0.021493634538341633,0.05910371511657253,0.02356609533505649,-0.22022505913479998,0.8910256410256411,1.2172784213649803,False,,train_2009_2018,bull,216115,20065,196050,47876.0,0.8397435897435898,1.0800135959990493,21117,198371,-177254,0.10256410256410256,-1.5015222816247171,105725,148742,-43017,0.5,0.1818562999414077,555455,54724.0,0.8653846153846154,1.3762051402153328
2018-01-16,1335.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.018068212338510747,0.016518287317305758,0.05925285645704248,0.04238548892586613,0.9839341880303273,0.9551282051282052,1.5293586356248472,False,,train_2009_2018,bull,227373,25841,201532,5482.0,0.8525641025641025,1.1375063206583191,22861,212879,-190018,0.019230769230769232,-1.7483769003179426,108318,150807,-42489,0.5,0.18583083208645904,582333,26878.0,0.9551282051282052,1.7719417761132217
2018-01-23,1335.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.00022459693899135047,0.01829686734268643,0.04018376806088808,0.03166756897062495,-0.11048118646652158,0.9551282051282052,1.5223948587759997,False,,train_2009_2018,bull,236003,26467,209536,8004.0,0.8525641025641025,1.2267723229987109,23933,217184,-193251,0.01282051282051282,-1.7863081252371524,109160,150461,-41301,0.5128205128205128,0.1997544366953238,582421,88.0,0.9551282051282052,1.7427437583927081
2018-01-30,1335.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.00022454650653336294,0.0,0.016518287317305758,0.05849718631601064,-0.13941274396249986,0.9487179487179487,1.5018992241067528,False,,train_2009_2018,range,230597,23035,207562,-1974.0,0.8461538461538461,1.1932283710357094,22684,209619,-186935,0.057692307692307696,-1.6251501893054237,106587,144728,-38141,0.5641025641025641,0.24832666379462093,559332,-23089.0,0.8653846153846154,1.3628076222518721
2018-02-06,1326.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.006964241918600789,-0.007187224628940836,0.010978139018147814,0.0707307029357589,-0.5249450481222296,0.9166666666666666,1.3609688116106293,False,,train_2009_2018,bull,206377,23448,182929,-24633.0,0.8012820512820513,0.8850639095875922,26595,202225,-175630,0.1282051282051282,-1.3664083997538536,104742,134563,-29821,0.6730769230769231,0.3901386326325953,535321,-24011.0,0.8012820512820513,0.9769371475396217
2018-02-13,1328.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0015081819145017494,-0.005466563347808928,-0.005466563347808928,0.05346238361587252,-0.011894900274395714,0.9230769230769231,1.369149785736121,False,,train_2009_2018,range,186183,16426,169757,-13172.0,0.7243589743589743,0.7176084401252669,22749,194149,-171400,0.14102564102564102,-1.2600880206343834,98254,121390,-23136,0.7115384615384616,0.5040207858777948,511745,-23576.0,0.7371794871794872,0.6000146616164566
2018-02-20,1328.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.000527123902610338,0.002036100815848707,-0.005165757727022768,0.03481043072350398,-0.060443580335471966,0.9230769230769231,1.3595916815839038,False,,train_2009_2018,range,190398,14943,175455,5698.0,0.7692307692307693,0.7788722475609079,30967,207285,-176318,0.1282051282051282,-1.3443514768645455,96427,134987,-38560,0.532051282051282,0.22563303495161185,528154,16409.0,0.7628205128205128,0.8455653933668965
2018-02-27,1315.5,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.010009067082631717,-0.009487219198523467,-0.01490192006158908,0.0013702130585597772,-0.6909270162356104,0.8782051282051282,1.1701531588548555,False,,train_2009_2018,range,177475,27456,150019,-25436.0,0.6474358974358975,0.46389083418672306,30993,206218,-175225,0.14102564102564102,-1.3035340957665642,106048,130619,-24571,0.7051282051282052,0.47140942584527473,532860,4706.0,0.7884615384615384,0.9075472310847442
2018-03-06,1333.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.013759008427166375,0.0036122265061968584,0.005655682179381838,0.016695910062737296,0.7638666404815257,0.9294871794871795,1.3875215196978496,False,,train_2009_2018,range,172492,21786,150706,687.0,0.6474358974358975,0.46485436851903283,25642,199419,-173777,0.15384615384615385,-1.2571477126824209,106499,137625,-31126,0.6410256410256411,0.3536352452125129,508100,-24760.0,0.7115384615384616,0.5103799325303369
2018-03-13,1325.9000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.005773808722883245,0.007905757821408121,-0.0016564650344974563,-0.007113973211261837,-0.503716328781988,0.8910256410256411,1.2698193789822967,False,,train_2009_2018,range,162337,26472,135865,-14841.0,0.5833333333333334,0.2763478599119228,25466,195189,-169723,0.17307692307692307,-1.1587045401958787,107910,126997,-19087,0.7371794871794872,0.5693536901145246,526762,18662.0,0.75,0.7939571176197692
2018-03-20,1311.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.011162266049934977,-0.01687162598373193,-0.013320343612116314,-0.0184172916711981,-0.8305746051311788,0.8205128205128205,1.0637703969971917,False,,train_2009_2018,range,148152,36345,111807,-24058.0,0.5,-0.02539463162586477,25478,182047,-156569,0.21153846153846154,-0.8723659577292345,109340,120041,-10701,0.7756410256410257,0.7195839432567971,545499,18737.0,0.8333333333333334,1.074923617019016
2018-03-27,1341.300048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.023034149801345993,0.011614770443094224,0.019612351826776786,0.0044181700660455014,1.4399712207445672,0.9743589743589743,1.4351289419775584,False,,train_2009_2018,range,183080,20917,162163,50356.0,0.6794871794871795,0.5837457946395148,25165,204181,-179016,0.12179487179487179,-1.3270781416759694,106631,153975,-47344,0.4166666666666667,0.06726448764257105,529690,-15809.0,0.7628205128205128,0.816013027618079
2018-04-03,1332.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.006337135384007708,0.016551043891591677,-0.0005998251143196631,0.005052464644852428,-0.5046978619267003,0.9166666666666666,1.308080786974158,False,,train_2009_2018,range,155590,28948,126642,-35521.0,0.532051282051282,0.14165515520910632,30267,197029,-166762,0.1858974358974359,-1.056016773015059,113668,135771,-22103,0.7115384615384616,0.5147845196347497,493141,-36549.0,0.6025641025641025,0.2310213577974948
2018-04-10,1342.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.006902724215807288,0.0005218453339255191,0.01214267689078019,0.010466097936588037,0.38323518578648574,0.9743589743589743,1.4060647929539833,False,,train_2009_2018,range,154044,28482,125562,-1080.0,0.5256410256410257,0.12250134639169014,32193,197288,-165095,0.1987179487179487,-1.008089907413778,116790,127347,-10557,0.7756410256410257,0.7159465865978334,499588,6447.0,0.6410256410256411,0.3243588906101063
2018-04-17,1347.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0038747773262854945,0.0108042480613737,0.027534113536844762,0.013847006071362689,0.19902085957398086,0.9743589743589743,1.451344747916113,False,,train_2009_2018,bull,157925,25287,132638,7076.0,0.5512820512820513,0.20357939977616163,33041,206888,-173847,0.16025641025641027,-1.1777528649094535,122287,133702,-11415,0.7564102564102564,0.6949933647974356,510229,10641.0,0.6923076923076923,0.4847716465984877
2018-04-24,1331.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0117279745624016,-0.007898640526033951,-0.007380917060811232,0.012086677623764697,-0.87330671484817,0.8910256410256411,1.2351651354854245,False,,train_2009_2018,range,143258,43597,99661,-32977.0,0.42948717948717946,-0.20859770940175948,32696,196159,-163463,0.21153846153846154,-0.9468517996816418,123783,122120,1663,0.8397435897435898,0.9188777575796335,506410,-3819.0,0.6730769230769231,0.41483319365065197
2018-05-01,1303.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.020730039867682848,-0.03221489304983882,-0.02175870268424618,-0.022345476382240825,-1.4456358705125858,0.7756410256410257,0.8758618583333794,False,,train_2009_2018,range,119064,79747,39317,-60344.0,0.20512820512820512,-0.9590897051889313,33204,181259,-148055,0.33974358974358976,-0.6110565375320844,124348,108165,16183,0.8974358974358975,1.1659073026500528,507756,1346.0,0.6794871794871795,0.427462023762063
2018-05-08,1312.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.006289270489938437,-0.014571146205739516,-0.02235469448584204,-0.010483463427195527,0.33172583421987656,0.8012820512820513,0.9676122133501284,False,,train_2009_2018,range,109508,67869,41639,2322.0,0.23076923076923078,-0.9324379281738795,34195,182428,-148233,0.33974358974358976,-0.6049883624373159,121849,108600,13249,0.8846153846153846,1.1045722193703447,491398,-16358.0,0.5641025641025641,0.15487564277864782
2018-05-15,1288.9000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.017606688708793783,-0.011428151446577162,-0.04327488781980715,-0.01693230995748718,-1.300549571162305,0.7243589743589743,0.6693843211931989,False,,train_2009_2018,range,103256,84258,18998,-22641.0,0.14102564102564102,-1.2041619167384694,35688,175548,-139860,0.41025641025641024,-0.41741283167072235,121526,99755,21771,0.9294871794871795,1.2396768092027264,519958,28560.0,0.7051282051282052,0.6100299219571192
2018-05-22,1291.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0021723381990665924,-0.015472598192168396,-0.029818290907467238,-0.03697912163619532,0.10772826955403998,0.7435897435897436,0.6959268131735851,False,,train_2009_2018,range,91411,74880,16531,-2467.0,0.1282051282051282,-1.2262527849643632,37972,167276,-129304,0.5128205128205128,-0.18317378587304503,118596,104867,13729,0.8782051282051282,1.0893071069007279,502942,-17016.0,0.6346153846153846,0.32508198856552467
2018-05-29,1298.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.005419215192854487,0.007603325760093371,-0.0039117176447677204,-0.02558530642779666,0.3388291112646319,0.7628205128205128,0.7747225720150394,False,,train_2009_2018,range,107882,53881,54001,37470.0,0.27564102564102566,-0.7633123421541247,33583,170958,-137375,0.44871794871794873,-0.3496694766297218,114188,113502,686,0.7948717948717948,0.8558947039577652,469382,-33560.0,0.47435897435897434,-0.23166573690258982
2018-06-05,1297.5,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.000923963361045943,0.004490244675524613,-0.011051829268292734,-0.03315946348733234,-0.07782045651616,0.7564102564102564,0.7499697817004305,False,,train_2009_2018,range,100027,49147,50880,-3121.0,0.26282051282051283,-0.8035703439520941,42172,140296,-98124,0.6730769230769231,0.5078851946299924,97169,133392,-36223,0.5384615384615384,0.21552357609127534,450641,-18741.0,0.3717948717948718,-0.5465548696194197
2018-06-12,1295.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0018497297988920858,-0.0027719840773761106,0.0048102653847752475,-0.038672786129941406,-0.17902960295326104,0.7435897435897436,0.710620824000365,False,,train_2009_2018,range,104313,48809,55504,4624.0,0.27564102564102566,-0.7492208427670206,43227,138843,-95616,0.6987179487179487,0.5702970116556315,93548,138519,-44971,0.41025641025641024,0.06624086953383544,448695,-1946.0,0.33974358974358976,-0.5838955263947293
2018-06-19,1275.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.015056752658170414,-0.01687863153299618,-0.012464176042842667,-0.041910806523142496,-1.1914392335801134,0.6410256410256411,0.45823360703481775,False,,train_2009_2018,range,94297,83769,10528,-44976.0,0.12179487179487179,-1.299086358129404,45041,116231,-71190,0.8141025641025641,1.1030641609603544,95221,138155,-42934,0.4423076923076923,0.10379000668922787,468345,19650.0,0.46794871794871795,-0.26331244187673125
2018-06-26,1256.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.014894951680500368,-0.0297274347353621,-0.03241701483699044,-0.0362019262728297,-1.1369450662951628,0.5064102564102564,0.21282587778651885,False,,train_2009_2018,range,94845,94869,-24,-10552.0,0.08974358974358974,-1.4255015873062975,45108,116919,-71811,0.8141025641025641,1.0916454540423504,101135,124287,-23152,0.6666666666666666,0.4509092844937056,468573,228.0,0.46794871794871795,-0.2626779398084493
2018-07-03,1251.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.003978991005207155,-0.018814675806947845,-0.035375741359585766,-0.046036603974133006,-0.35482391043405836,0.4423076923076923,0.14232246738176874,False,,train_2009_2018,range,104275,105529,-1254,-1230.0,0.08333333333333333,-1.4398230674194334,40794,112038,-71244,0.8205128205128205,1.110189035860044,96505,118411,-21906,0.6923076923076923,0.47603789967706406,494164,25591.0,0.5705128205128205,0.15797235624040315
2018-07-10,1253.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0017578086330318765,-0.0022281766769149947,-0.03188937343553522,-0.027232504399939073,0.08126301411042511,0.46794871794871795,0.16264267448067019,False,,train_2009_2018,range,107402,109929,-2527,-1273.0,0.08333333333333333,-1.4551307048566244,34107,103749,-69642,0.8333333333333334,1.1516765180651356,92406,123158,-30752,0.6153846153846154,0.32590020847306217,503593,9429.0,0.6410256410256411,0.3103696381447294
2018-07-17,1225.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.02241194493692511,-0.02069353221418635,-0.03911886592122371,-0.0510954575326279,-1.7221291305767157,0.3269230769230769,-0.2063817910292712,False,,train_2009_2018,bear,107775,134224,-26449,-23922.0,0.019230769230769232,-1.7452343158371144,29729,101723,-71994,0.8141025641025641,1.111858313749998,102289,103930,-1641,0.8076923076923077,0.8406284035858318,528278,24685.0,0.75,0.7126379743390127
2018-07-24,1223.9000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.001468488887587549,-0.023847522132423582,-0.026022562316720843,-0.05759600336499371,-0.08688923118583379,0.3141025641025641,-0.24269014792974847,False,,train_2009_2018,bear,110249,146671,-36422,-9973.0,0.00641025641025641,-1.8603649768849144,27066,84366,-57300,0.8846153846153846,1.4478012234982685,96946,105314,-8368,0.7756410256410257,0.7281113437177155,496620,-31658.0,0.5705128205128205,0.1810835194430431
2018-07-31,1223.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.00016347188348431185,-0.0016317207144275203,-0.022291486863445398,-0.05687865034922923,0.040474769762484555,0.30128205128205127,-0.25959023457005653,False,,train_2009_2018,bear,110580,153108,-42528,-6106.0,0.00641025641025641,-1.9243771342810552,26485,79249,-52764,0.9166666666666666,1.5558586579807576,96716,91870,4846,0.8525641025641025,0.9658720710174857,452655,-43965.0,0.3525641025641026,-0.5530652504312582
2018-08-07,1209.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.011522412477368071,-0.011684000770382452,-0.03525288843583907,-0.06601806934736254,-0.8617007705916351,0.23717948717948717,-0.45792791584105363,False,,train_2009_2018,bear,105849,171965,-66116,-23588.0,0.00641025641025641,-2.187921594540825,24692,72357,-47665,0.9487179487179487,1.6720573253516264,105342,83286,22056,0.9358974358974359,1.2693591288563495,459474,6819.0,0.38461538461538464,-0.4427567835153117
2018-08-14,1193.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.013723525066951514,-0.0250878094278546,-0.026678593843959097,-0.0647538234296342,-0.9974469491749676,0.20512820512820512,-0.6900053021774475,False,,train_2009_2018,bear,104803,188127,-83324,-17208.0,0.00641025641025641,-2.3580373665838272,27574,66183,-38609,0.9871794871794872,1.8700130365895171,109688,78429,31259,0.967948717948718,1.4271220990321904,476739,17265.0,0.48717948717948717,-0.15975835550377226
2018-08-21,1192.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.00033530965135164514,-0.01405423308789755,-0.02557402418805388,-0.05093108486665188,0.08193402510737471,0.1987179487179487,-0.7035326510186584,False,,train_2009_2018,bear,107143,197171,-90028,-6704.0,0.00641025641025641,-2.3886053155227813,26516,63915,-37399,0.9871794871794872,1.8808199006393147,109023,73309,35714,0.9871794871794872,1.4953125225598465,483730,6991.0,0.5128205128205128,-0.04846732033697057
2018-08-28,1207.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.012409902004948181,0.012070431193681896,-0.013320198911671799,-0.03531475873605927,1.1416845326022715,0.21794871794871795,-0.5135006042104024,False,,train_2009_2018,bear,105971,181743,-75772,14256.0,0.019230769230769232,-2.1833209411897316,26507,67699,-41192,0.967948717948718,1.7829464619471362,108361,75431,32930,0.9743589743589743,1.4360995973778268,479283,-4447.0,0.4935897435897436,-0.13117124664356744
2018-09-04,1192.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.012174981733432788,8.382994129130239e-05,-0.013971581312140824,-0.04873193115071073,-0.840439746143582,0.19230769230769232,-0.7240165777431056,False,,train_2009_2018,bear,101651,184373,-82722,-6950.0,0.019230769230769232,-2.2262252154824584,27115,65731,-38616,0.9743589743589743,1.8293225118790706,111868,66727,45141,0.9935897435897436,1.6343947369118927,473118,-6165.0,0.44871794871794873,-0.24159063492819413
2018-09-11,1195.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0022638327766633104,-0.009938711079472973,0.0020117555859702207,-0.024720509068180352,0.35409955043944324,0.1987179487179487,-0.7029242354538082,False,,train_2009_2018,bear,100593,175812,-75219,7503.0,0.03205128205128205,-2.112781473689663,28256,68613,-40357,0.967948717948718,1.7893423893300333,111917,71547,40370,0.9807692307692307,1.5414980699614782,469450,-3668.0,0.4230769230769231,-0.3112585533831344
2018-09-18,1196.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0011711764977992978,0.0034376606222055184,0.0035217787423851288,-0.02214231150041157,0.2372959220237617,0.1987179487179487,-0.695240799708594,False,,train_2009_2018,bear,97904,180367,-82463,-7244.0,0.02564102564102564,-2.1611973145547596,29357,68328,-38971,0.967948717948718,1.8105104165559174,111685,71023,40662,0.9807692307692307,1.5333357250626012,469436,-14.0,0.4166666666666667,-0.3182613664494603
2018-09-25,1200.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.002673755883456419,0.0038480638213072016,-0.006128892052701174,-0.019367452903122806,0.34974991875366257,0.20512820512820512,-0.6623534366114537,False,,train_2009_2018,bear,98513,182190,-83677,-1214.0,0.01282051282051282,-2.1377831772206655,27277,67802,-40525,0.9551282051282052,1.7652499514673337,110272,62667,47605,1.0,1.6341541527321066,460279,-9157.0,0.34615384615384615,-0.4815523055858275
2018-10-02,1202.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0020000203450520893,0.004679123794673057,0.008132869656493957,-0.005952340705353665,0.2630063425590728,0.21153846153846154,-0.6370449469924065,False,,train_2009_2018,bear,100671,180274,-79603,4074.0,0.038461538461538464,-2.058478507873705,31567,70177,-38610,0.9743589743589743,1.7925695965897683,108806,61321,47485,0.9935897435897436,1.6117723580494057,459776,-503.0,0.33974358974358976,-0.494633513274539
2018-10-09,1187.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.012641444555521075,-0.010666707356770888,-0.006859689706135708,-0.00486173413924984,-0.9800030845718997,0.14743589743589744,-0.8542766463936105,False,,train_2009_2018,bear,82218,191672,-109454,-29851.0,0.00641025641025641,-2.329431283025049,35501,69634,-34133,0.9935897435897436,1.8667380096839807,111386,51387,59999,1.0,1.7940877735214251,465253,5477.0,0.3717948717948718,-0.4045677432846432
2018-10-16,1227.300048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03377703782472996,0.020708602718297886,0.0254846246287046,0.02909615458036452,2.8049042304831318,0.3269230769230769,-0.2948560231980742,False,,train_2009_2018,bear,95333,144715,-49382,60072.0,0.07051282051282051,-1.6599949889181271,36197,98154,-61957,0.8461538461538461,1.25856761401178,105647,75686,29961,0.9102564102564102,1.2741861801260754,474418,9165.0,0.4551282051282051,-0.24745623827545313
2018-10-23,1233.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.004970239829911183,0.038915157633374164,0.027833353678385464,0.021533874005524867,0.4491422752022387,0.3525641025641026,-0.21562900158388082,False,,train_2009_2018,bear,99368,137484,-38116,11266.0,0.08333333333333333,-1.518652598160606,34663,102587,-67924,0.8269230769230769,1.1222614458258815,102239,80835,21404,0.8525641025641025,1.11817054420656,477832,3414.0,0.47435897435897434,-0.18991238023305315
2018-10-30,1222.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.00875632285904615,-0.0038296040537726395,0.016799692915607345,0.025069192284852937,-0.6596421242034077,0.28205128205128205,-0.3830140563420054,False,,train_2009_2018,bear,80105,135628,-55523,-17407.0,0.07051282051282051,-1.6789938606779629,36057,97111,-61054,0.8461538461538461,1.2599015259338189,102321,72472,29849,0.9038461538461539,1.2452852010642452,474941,-2891.0,0.44871794871794873,-0.2436069418069336
2018-11-06,1223.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0009815747310255585,-0.007783343113275887,0.030828924495930332,0.023757757933778656,0.13598087647560536,0.28846153846153844,-0.38481765288170017,False,,train_2009_2018,bear,82188,129634,-47446,8077.0,0.08333333333333333,-1.581794500662555,37023,99334,-62311,0.8333333333333334,1.232382452814574,99126,74951,24175,0.8717948717948718,1.1447881389982,494911,19970.0,0.5576923076923077,0.09502728505335055
2018-11-13,1199.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0201014027412455,-0.019139559039208942,-0.022895866160097644,0.0020052659139677687,-1.503638130469848,0.16666666666666666,-0.7723615889149124,False,,train_2009_2018,bear,79529,158723,-79194,-31748.0,0.05128205128205128,-1.8940905789256082,47551,89514,-41963,0.9166666666666666,1.6596035209304627,105368,65228,40140,0.9487179487179487,1.402492200142257,539520,44609.0,0.8076923076923077,0.8562569501921837
